classifier,datatype,fit_time,fold,score_time,test_accuracy,test_f1_macro,test_precision_macro,test_recall_macro,methodtype,dataset,classlabels
DT,Yaw,0.6518940925598145,3,0.005577325820922852,0.3655172413793104,0.3642274917980432,0.3643442951129261,0.3655172413793103,fbc,IMT,videos
DT,Yaw,0.8243987560272217,4,0.00854635238647461,0.3908045977011495,0.3889250788328261,0.3877363962637757,0.3908045977011495,fbc,IMT,videos
DT,Yaw,0.8674006462097168,5,0.005832910537719727,0.4068965517241379,0.4084830968484524,0.4136453351261273,0.4068965517241379,fbc,IMT,videos
DT,Yaw,0.7495734691619873,6,0.005727291107177734,0.3747126436781609,0.3735053615955949,0.3740551223814875,0.3747126436781609,fbc,IMT,videos
DT,Yaw,0.6652865409851074,7,0.005730628967285156,0.4091954022988506,0.4085741649396145,0.4092660848775632,0.40919540229885054,fbc,IMT,videos
DT,Yaw,0.8347599506378174,8,0.005933046340942383,0.3862068965517241,0.3865704095444293,0.38830781684440224,0.3862068965517241,fbc,IMT,videos
DT,Yaw,0.6558592319488525,9,0.005553245544433594,0.36781609195402293,0.36737751622218895,0.3685534091555597,0.36781609195402293,fbc,IMT,videos
DT,Yaw,0.6681747436523438,10,0.00573420524597168,0.4183908045977012,0.4187971488067112,0.42328977551446995,0.4183908045977011,fbc,IMT,videos
DT,Yaw,0.8193075656890869,11,0.005651473999023438,0.3609195402298849,0.3596627538654004,0.3592348553336145,0.3609195402298851,fbc,IMT,videos
DT,Yaw,0.832758903503418,12,0.005940675735473633,0.3517241379310345,0.3522632461134708,0.35447453077616586,0.3517241379310344,fbc,IMT,videos
DT,Yaw,0.8196980953216553,13,0.005675554275512695,0.3402298850574713,0.3411154544185397,0.3424216206369866,0.3402298850574712,fbc,IMT,videos
DT,Yaw,0.8204753398895264,14,0.005725622177124024,0.3402298850574713,0.33976911100939905,0.3423589168942273,0.3402298850574713,fbc,IMT,videos
DT,Yaw,0.7358903884887695,15,0.005687713623046875,0.35402298850574715,0.3532223386735357,0.35424110881713017,0.3540229885057471,fbc,IMT,videos
DT,Yaw,0.8436329364776611,16,0.005642890930175781,0.3908045977011495,0.38904798103817095,0.3887254228821835,0.3908045977011495,fbc,IMT,videos
DT,Yaw,0.8200914859771729,17,0.005750656127929688,0.3908045977011495,0.3906844371573575,0.391464404100063,0.3908045977011495,fbc,IMT,videos
DT,Yaw,0.8092670440673828,18,0.006892919540405274,0.3517241379310345,0.3504059461516767,0.3523005517296928,0.3517241379310345,fbc,IMT,videos
DT,Yaw,0.6473395824432373,19,0.005683660507202149,0.3839080459770115,0.3850887696146872,0.38752747252747255,0.3839080459770115,fbc,IMT,videos
RF,Yaw,8.080105781555176,0,0.02239823341369629,0.4850574712643678,0.4757583518292125,0.4747818676111451,0.4850574712643679,fbc,IMT,videos
RF,Yaw,8.708453893661499,1,0.023062705993652344,0.4068965517241379,0.39913798431458025,0.4062170141480486,0.4068965517241379,fbc,IMT,videos
RF,Yaw,8.880889892578125,2,0.02626800537109375,0.4551724137931034,0.4453537358036852,0.4480011649382846,0.4551724137931034,fbc,IMT,videos
RF,Yaw,7.0833375453948975,3,0.022513866424560547,0.4344827586206896,0.4303151492386664,0.4368057099474491,0.4344827586206897,fbc,IMT,videos
RF,Yaw,7.304770469665527,4,0.02513456344604492,0.3724137931034483,0.3618335549783,0.36129147715354615,0.3724137931034483,fbc,IMT,videos
RF,Yaw,7.981678247451782,5,0.02248668670654297,0.4045977011494253,0.4014271892497378,0.40901933355113024,0.4045977011494253,fbc,IMT,videos
RF,Yaw,7.01559591293335,6,0.022380352020263672,0.4298850574712644,0.4218170820383973,0.4220621957325322,0.4298850574712644,fbc,IMT,videos
RF,Yaw,7.079458713531494,7,0.027944564819335938,0.3908045977011495,0.3828490544564576,0.3810553886509876,0.3908045977011495,fbc,IMT,videos
RF,Yaw,8.856593608856201,8,0.03061723709106445,0.4413793103448276,0.4309733268141124,0.4363626895030183,0.4413793103448276,fbc,IMT,videos
RF,Yaw,8.828523874282839,9,0.023314714431762692,0.4183908045977012,0.4100194643041565,0.4132130367495331,0.4183908045977011,fbc,IMT,videos
RF,Yaw,7.0707831382751465,10,0.02309560775756836,0.4206896551724138,0.41642728418032493,0.4246512754979574,0.4206896551724138,fbc,IMT,videos
RF,Yaw,7.244409322738647,11,0.02231287956237793,0.4344827586206896,0.4265978214841299,0.4266698380984096,0.4344827586206897,fbc,IMT,videos
RF,Yaw,7.074719190597534,12,0.02279281616210937,0.4183908045977012,0.4153475608957061,0.4169624093514844,0.4183908045977011,fbc,IMT,videos
RF,Yaw,8.728052377700807,13,0.02546215057373047,0.3954022988505747,0.3887665784865151,0.3902947727947728,0.3954022988505748,fbc,IMT,videos
RF,Yaw,8.81346821784973,14,0.022724628448486328,0.4091954022988506,0.398416047876438,0.3991621963360792,0.40919540229885054,fbc,IMT,videos
RF,Yaw,8.711283206939697,15,0.02234029769897461,0.4137931034482759,0.4081382119507195,0.4108871058072141,0.4137931034482759,fbc,IMT,videos
RF,Yaw,7.220033645629883,16,0.022376060485839844,0.4091954022988506,0.4065870324615468,0.41011945998158,0.40919540229885054,fbc,IMT,videos
RF,Yaw,8.685231447219849,17,0.022400617599487305,0.4505747126436782,0.446811619018166,0.4525654968166449,0.4505747126436782,fbc,IMT,videos
RF,Yaw,7.055830955505371,18,0.022415637969970703,0.3908045977011495,0.3850974418523305,0.3871577874349482,0.3908045977011495,fbc,IMT,videos
RF,Yaw,7.139211893081665,19,0.022618770599365238,0.4344827586206896,0.4246558673548108,0.4239275376389323,0.4344827586206897,fbc,IMT,videos
GBM,Yaw,23.046770572662354,0,0.008636236190795898,0.5241379310344828,0.5191342192504604,0.5211148522886327,0.5241379310344827,fbc,IMT,videos
GBM,Yaw,22.68997693061829,1,0.010890722274780272,0.4919540229885058,0.4892510255174486,0.4951579319556848,0.4919540229885058,fbc,IMT,videos
GBM,Yaw,24.389368772506714,2,0.008762121200561523,0.4804597701149425,0.4774957128217998,0.4789872778327962,0.4804597701149426,fbc,IMT,videos
GBM,Yaw,21.942603826522827,3,0.008765459060668945,0.4896551724137931,0.4865014859625608,0.4915185819333813,0.4896551724137931,fbc,IMT,videos
GBM,Yaw,21.062342643737797,4,0.00949859619140625,0.4597701149425287,0.4532093470243759,0.4559082726905829,0.4597701149425287,fbc,IMT,videos
GBM,Yaw,24.48675513267517,5,0.012244939804077148,0.4942528735632184,0.4939157252440911,0.4975184592252767,0.4942528735632184,fbc,IMT,videos
GBM,Yaw,21.779205322265625,6,0.008702754974365234,0.5241379310344828,0.5233860085184517,0.5285995007402298,0.5241379310344827,fbc,IMT,videos
GBM,Yaw,24.60332202911377,7,0.008535385131835938,0.5057471264367817,0.4994829255412779,0.5007587178651332,0.5057471264367817,fbc,IMT,videos
GBM,Yaw,23.02107310295105,8,0.008711576461791992,0.5126436781609195,0.5104130773547775,0.5163825187969925,0.5126436781609195,fbc,IMT,videos
GBM,Yaw,20.720913410186764,9,0.008626937866210938,0.5241379310344828,0.5227841098046524,0.5232250110641534,0.5241379310344827,fbc,IMT,videos
GBM,Yaw,23.17710781097412,10,0.008616209030151367,0.4620689655172414,0.4595348609714288,0.4674353723851548,0.4620689655172414,fbc,IMT,videos
GBM,Yaw,24.46700572967529,11,0.008754968643188477,0.4827586206896552,0.4773839488797308,0.4828423288035912,0.4827586206896552,fbc,IMT,videos
GBM,Yaw,23.61947131156921,12,0.008455514907836914,0.4896551724137931,0.4877830831870131,0.4922497640230909,0.4896551724137931,fbc,IMT,videos
GBM,Yaw,24.02912259101868,13,0.008521318435668945,0.4620689655172414,0.4580599444653897,0.4599299059592407,0.4620689655172415,fbc,IMT,videos
GBM,Yaw,23.244654893875122,14,0.008519411087036133,0.5172413793103449,0.5126594134050834,0.5152027818702611,0.5172413793103449,fbc,IMT,videos
GBM,Yaw,21.898024559021,15,0.008638620376586914,0.496551724137931,0.4921735435978315,0.4960339220004332,0.496551724137931,fbc,IMT,videos
GBM,Yaw,20.988818883895874,16,0.011344671249389648,0.5310344827586206,0.5293182679490455,0.5308441789650008,0.5310344827586206,fbc,IMT,videos
GBM,Yaw,22.68249702453613,17,0.008807897567749023,0.5264367816091954,0.527023192817467,0.537721218616044,0.5264367816091955,fbc,IMT,videos
GBM,Yaw,21.36932373046875,18,0.008728504180908203,0.4436781609195402,0.4409981007932409,0.4442746851150775,0.44367816091954027,fbc,IMT,videos
GBM,Yaw,23.7600314617157,19,0.008681535720825195,0.4459770114942529,0.439794189911672,0.4411263936877489,0.4459770114942529,fbc,IMT,videos
KNN,All,0.012973785400390623,0,0.13498187065124512,0.503448275862069,0.5008210034681595,0.5182140064454476,0.503448275862069,fbc,IMT,videos
KNN,All,0.008864402770996094,1,0.14176702499389648,0.4827586206896552,0.4763230823349741,0.4955395233203561,0.4827586206896553,fbc,IMT,videos
KNN,All,0.009196758270263672,2,0.1251521110534668,0.5011494252873563,0.4966073399877948,0.5041645339340753,0.5011494252873563,fbc,IMT,videos
KNN,All,0.014125823974609375,3,0.15073800086975098,0.4850574712643678,0.4811845858452072,0.4992553069316859,0.4850574712643679,fbc,IMT,videos
KNN,All,0.01222372055053711,4,0.1901071071624756,0.4689655172413793,0.4607520157992079,0.4673952041310344,0.4689655172413793,fbc,IMT,videos
KNN,All,0.014940261840820312,5,0.14734625816345215,0.4643678160919541,0.4612308014114737,0.476521914297048,0.4643678160919541,fbc,IMT,videos
KNN,All,0.01314401626586914,6,0.1740860939025879,0.4804597701149425,0.4789991102309175,0.4947806841046278,0.4804597701149425,fbc,IMT,videos
KNN,All,0.02253389358520508,7,0.21270418167114255,0.4827586206896552,0.4808533842149406,0.4915341118490725,0.4827586206896552,fbc,IMT,videos
KNN,All,0.02054309844970703,8,0.2176954746246338,0.503448275862069,0.501567692569556,0.5139238893253033,0.503448275862069,fbc,IMT,videos
KNN,All,0.013655662536621094,9,0.1302490234375,0.4712643678160919,0.4664364889443456,0.4750479313859596,0.4712643678160919,fbc,IMT,videos
KNN,All,0.015839815139770508,10,0.2039024829864502,0.4643678160919541,0.4584242646869621,0.4738782795726987,0.4643678160919541,fbc,IMT,videos
KNN,All,0.0159151554107666,11,0.1840991973876953,0.4804597701149425,0.4763380476886477,0.48856779883114504,0.4804597701149426,fbc,IMT,videos
KNN,All,0.017940044403076172,12,0.20119047164916992,0.4505747126436782,0.4465216697258572,0.4675012972067672,0.4505747126436782,fbc,IMT,videos
KNN,All,0.01668715476989746,13,0.16644644737243652,0.4896551724137931,0.4819296389742293,0.4947397047397048,0.4896551724137931,fbc,IMT,videos
KNN,All,0.018116235733032227,14,0.1645336151123047,0.4896551724137931,0.4879553723002742,0.5000077321277778,0.4896551724137931,fbc,IMT,videos
KNN,All,0.022019147872924805,15,0.1282660961151123,0.4505747126436782,0.4431842516837333,0.4480666389690204,0.4505747126436782,fbc,IMT,videos
KNN,All,0.015079736709594728,16,0.19255661964416504,0.5126436781609195,0.5058589005187398,0.5221839080424211,0.5126436781609195,fbc,IMT,videos
KNN,All,0.013241291046142578,17,0.20909929275512693,0.4919540229885058,0.4815575146282287,0.4838791887125221,0.4919540229885058,fbc,IMT,videos
KNN,All,0.016502857208251953,18,0.16582894325256348,0.496551724137931,0.4901166525251249,0.5040430543821615,0.496551724137931,fbc,IMT,videos
KNN,All,0.01395106315612793,19,0.14309334754943848,0.5080459770114942,0.4991968636469109,0.5080942180109111,0.5080459770114942,fbc,IMT,videos
DT,All,4.440968036651611,0,0.006638288497924805,0.4597701149425287,0.4619432663403907,0.4659823618185248,0.4597701149425287,fbc,IMT,videos
DT,All,4.357291460037232,1,0.006602764129638672,0.43218390804597706,0.4330712358744554,0.43478500207727466,0.43218390804597706,fbc,IMT,videos
DT,All,3.5183253288269043,2,0.006458044052124024,0.4459770114942529,0.4430775365196896,0.44137302314670857,0.4459770114942529,fbc,IMT,videos
DT,All,3.675116539001465,3,0.006353139877319336,0.4482758620689655,0.4454576966425717,0.4434486544063302,0.4482758620689655,fbc,IMT,videos
DT,All,3.528019428253174,4,0.006439685821533203,0.43908045977011495,0.4387054731143275,0.4393092613581473,0.4390804597701149,fbc,IMT,videos
DT,All,3.571437358856201,5,0.006232023239135742,0.43908045977011495,0.43822197104408217,0.4381805198074483,0.4390804597701149,fbc,IMT,videos
DT,All,3.85406231880188,6,0.006483793258666992,0.4160919540229885,0.4169807857014151,0.4217750196941635,0.4160919540229885,fbc,IMT,videos
DT,All,3.579930305480957,7,0.006281375885009766,0.4436781609195402,0.4430968397975709,0.4445703927246208,0.44367816091954027,fbc,IMT,videos
DT,All,4.494123458862305,8,0.006584882736206055,0.4712643678160919,0.4734522250940256,0.476882631543101,0.4712643678160919,fbc,IMT,videos
DT,All,4.252992868423462,9,0.006376504898071289,0.4551724137931034,0.4533790702072862,0.4538386092945026,0.4551724137931034,fbc,IMT,videos
DT,All,3.636000871658325,10,0.006532669067382813,0.4206896551724138,0.42160017665647065,0.4230304050355812,0.4206896551724138,fbc,IMT,videos
DT,All,4.452672004699707,11,0.006374835968017578,0.4482758620689655,0.4459174135531551,0.44563607235407343,0.4482758620689655,fbc,IMT,videos
DT,All,4.160905361175537,12,0.006416082382202149,0.4781609195402299,0.4800065166097284,0.484017196489229,0.4781609195402299,fbc,IMT,videos
DT,All,4.54601788520813,13,0.006389617919921875,0.4459770114942529,0.4456016636061319,0.4467364085354137,0.4459770114942529,fbc,IMT,videos
DT,All,4.505476474761963,14,0.015239000320434569,0.4781609195402299,0.4783595531823864,0.48150076493693,0.4781609195402299,fbc,IMT,videos
DT,All,3.8380377292633057,15,0.006634712219238281,0.3885057471264368,0.3883195369710567,0.3881835854065941,0.3885057471264368,fbc,IMT,videos
DT,All,3.7570099830627437,16,0.009420156478881836,0.4160919540229885,0.4166569605234248,0.4203291476062159,0.4160919540229885,fbc,IMT,videos
DT,All,4.129329919815064,17,0.006678104400634766,0.4666666666666667,0.4656358074978098,0.4654785612926536,0.4666666666666667,fbc,IMT,videos
DT,All,4.432104825973512,18,0.006502628326416016,0.4367816091954023,0.4342481848792941,0.4323649387527279,0.4367816091954023,fbc,IMT,videos
DT,All,3.600114583969116,19,0.007592678070068359,0.4482758620689655,0.4474456015794174,0.4476893796813031,0.4482758620689655,fbc,IMT,videos
RF,All,22.297325849533078,0,0.02518296241760254,0.542528735632184,0.5353114998409574,0.5446317676098043,0.5425287356321838,fbc,IMT,videos
RF,All,18.481613397598267,1,0.030257463455200195,0.5471264367816092,0.5406588587604103,0.5488924050632911,0.5471264367816092,fbc,IMT,videos
RF,All,19.66063404083252,2,0.02400350570678711,0.5747126436781609,0.5709703312749806,0.5756027776551075,0.574712643678161,fbc,IMT,videos
RF,All,18.08338713645935,3,0.02487492561340332,0.5080459770114942,0.4984662631055013,0.510702453889526,0.5080459770114942,fbc,IMT,videos
RF,All,20.76508498191833,4,0.02808403968811035,0.5908045977011495,0.579941512506974,0.5929908346346703,0.5908045977011495,fbc,IMT,videos
RF,All,19.18205118179321,5,0.02434325218200684,0.5563218390804597,0.5510261512119096,0.5531782706307455,0.5563218390804598,fbc,IMT,videos
RF,All,21.933098316192627,6,0.024196386337280273,0.5494252873563218,0.543804334963264,0.5487031806920692,0.5494252873563218,fbc,IMT,videos
RF,All,18.49070382118225,7,0.030827760696411133,0.5471264367816092,0.5458255160000054,0.5513114427244633,0.5471264367816092,fbc,IMT,videos
RF,All,22.328499794006348,8,0.0249483585357666,0.593103448275862,0.5885475875993367,0.5895158498094052,0.593103448275862,fbc,IMT,videos
RF,All,19.349192380905148,9,0.02817511558532715,0.5448275862068965,0.5333889345877403,0.5364302207583764,0.5448275862068966,fbc,IMT,videos
RF,All,18.497365236282352,10,0.02722311019897461,0.542528735632184,0.5366050957160879,0.5418367164217285,0.5425287356321838,fbc,IMT,videos
RF,All,17.829010009765625,11,0.025101900100708008,0.5379310344827586,0.5279835181287218,0.5343881752603925,0.5379310344827586,fbc,IMT,videos
RF,All,22.23805952072144,12,0.02388954162597656,0.5609195402298851,0.5562733576262694,0.5652215916256613,0.5609195402298851,fbc,IMT,videos
RF,All,22.30548071861267,13,0.02369213104248047,0.5632183908045977,0.5569629517111967,0.5627302796640562,0.5632183908045978,fbc,IMT,videos
RF,All,18.129923105239868,14,0.024985551834106445,0.542528735632184,0.5396423531183666,0.5459437000004771,0.5425287356321838,fbc,IMT,videos
RF,All,20.771327018737797,15,0.023888111114501957,0.535632183908046,0.5282881785904671,0.5339335014246765,0.535632183908046,fbc,IMT,videos
RF,All,22.104495286941532,16,0.02485489845275879,0.5264367816091954,0.5227148806122626,0.5312088410291472,0.5264367816091954,fbc,IMT,videos
RF,All,17.716035366058353,17,0.024628877639770508,0.535632183908046,0.524192840035718,0.5383121597096189,0.535632183908046,fbc,IMT,videos
RF,All,18.78406834602356,18,0.024106264114379883,0.5241379310344828,0.5190196521768572,0.521915274386057,0.5241379310344828,fbc,IMT,videos
RF,All,18.576709747314453,19,0.024141788482666016,0.5701149425287356,0.5653584216612444,0.5729893022348012,0.5701149425287357,fbc,IMT,videos
GBM,All,132.55480194091794,0,0.01295614242553711,0.6206896551724138,0.6166694960770515,0.62049479723816,0.6206896551724138,fbc,IMT,videos
GBM,All,128.4153344631195,1,0.00991678237915039,0.5747126436781609,0.5687650943066797,0.5732926375394094,0.5747126436781609,fbc,IMT,videos
GBM,All,128.14440202713013,2,0.012969493865966795,0.6229885057471264,0.6165238307871344,0.6212855506463754,0.6229885057471265,fbc,IMT,videos
GBM,All,124.99950790405272,3,0.010015487670898438,0.593103448275862,0.5888883135245807,0.5946404275229087,0.5931034482758621,fbc,IMT,videos
GBM,All,136.66433835029602,4,0.01007366180419922,0.5954022988505747,0.5882905768512823,0.5917933092275623,0.5954022988505747,fbc,IMT,videos
GBM,All,144.7622721195221,5,0.022313833236694336,0.6206896551724138,0.6180207165133573,0.6195116746363142,0.6206896551724138,fbc,IMT,videos
GBM,All,146.8217227458954,6,0.010711193084716795,0.5839080459770115,0.5799468439150764,0.5813000507832337,0.5839080459770115,fbc,IMT,videos
GBM,All,130.19954943656919,7,0.009990453720092772,0.6275862068965518,0.6243806385501671,0.6283685615459461,0.6275862068965516,fbc,IMT,videos
GBM,All,136.07434034347534,8,0.011364221572875977,0.5862068965517241,0.5815428538723884,0.5818634188604643,0.586206896551724,fbc,IMT,videos
GBM,All,139.89191746711728,9,0.013275384902954102,0.6,0.5915199972943659,0.5919738708512658,0.6000000000000001,fbc,IMT,videos
GBM,All,130.53557181358335,10,0.010931730270385742,0.5816091954022988,0.5740221196229458,0.5842208812260538,0.5816091954022988,fbc,IMT,videos
GBM,All,132.53851246833798,11,0.01069021224975586,0.5862068965517241,0.5829142746894458,0.5858113020489094,0.5862068965517241,fbc,IMT,videos
GBM,All,144.57435274124148,12,0.009920120239257812,0.6091954022988506,0.6062420463976237,0.6142639847701095,0.6091954022988506,fbc,IMT,videos
GBM,All,135.12731122970578,13,0.010353565216064451,0.6,0.5927120687560634,0.5922977835460156,0.6,fbc,IMT,videos
GBM,All,138.93421602249146,14,0.009894847869873049,0.5977011494252874,0.5956884569790748,0.5995164745164745,0.5977011494252873,fbc,IMT,videos
